Place	Date	Time	Value	Unit
24876	3/12/20	4:43:20	47.5	dB      
24875	3/12/20	4:43:15	49.5	dB      
24874	3/12/20	4:43:10	47.5	dB      
24873	3/12/20	4:43:05	48.3	dB      
24872	3/12/20	4:43:00	49	dB      
24871	3/12/20	4:42:55	51.9	dB      
24870	3/12/20	4:42:50	64.9	dB      
24869	3/12/20	4:42:45	54	dB      
24868	3/12/20	4:42:40	48.1	dB      
24867	3/12/20	4:42:35	49.4	dB      
24866	3/12/20	4:42:30	48.3	dB      
24865	3/12/20	4:42:25	48.9	dB      
24864	3/12/20	4:42:20	48	dB      
24863	3/12/20	4:42:15	49.6	dB      
24862	3/12/20	4:42:10	49.4	dB      
24861	3/12/20	4:42:05	48.7	dB      
24860	3/12/20	4:42:00	47.4	dB      
24859	3/12/20	4:41:55	49.9	dB      
24858	3/12/20	4:41:50	48.1	dB      
24857	3/12/20	4:41:45	49.3	dB      
24856	3/12/20	4:41:40	51.6	dB      
24855	3/12/20	4:41:35	49.1	dB      
24854	3/12/20	4:41:30	48	dB      
24853	3/12/20	4:41:25	50.9	dB      
24852	3/12/20	4:41:20	49.7	dB      
24851	3/12/20	4:41:15	46.5	dB      
24850	3/12/20	4:41:10	45.9	dB      
24849	3/12/20	4:41:05	49	dB      
24848	3/12/20	4:41:00	46.5	dB      
