Place	Date	Time	Value	Unit
12081	1/25/20	5:36:39	43.5	dB      
12080	1/25/20	5:36:34	42.4	dB      
12079	1/25/20	5:36:29	42.5	dB      
12078	1/25/20	5:36:24	42.8	dB      
12077	1/25/20	5:36:19	43.3	dB      
12076	1/25/20	5:36:14	45.7	dB      
12075	1/25/20	5:36:09	51.3	dB      
12074	1/25/20	5:36:04	46.8	dB      
12073	1/25/20	5:35:59	42.5	dB      
12072	1/25/20	5:35:54	41.4	dB      
12071	1/25/20	5:35:49	43.5	dB      
12070	1/25/20	5:35:44	43.3	dB      
12069	1/25/20	5:35:39	43.1	dB      
12068	1/25/20	5:35:34	44.8	dB      
12067	1/25/20	5:35:29	43.9	dB      
12066	1/25/20	5:35:24	48.9	dB      
12065	1/25/20	5:35:19	54.9	dB      
12064	1/25/20	5:35:14	47.3	dB      
12063	1/25/20	5:35:09	45.4	dB      
12062	1/25/20	5:35:04	42.6	dB      
12061	1/25/20	5:34:59	42.2	dB      
12060	1/25/20	5:34:54	43.1	dB      
12059	1/25/20	5:34:49	42.1	dB      
12058	1/25/20	5:34:44	43.4	dB      
12057	1/25/20	5:34:39	44.9	dB      
12056	1/25/20	5:34:34	42.9	dB      
12055	1/25/20	5:34:29	42.9	dB      
12054	1/25/20	5:34:24	42.3	dB      
12053	1/25/20	5:34:19	42.9	dB      
12052	1/25/20	5:34:14	43.5	dB      
12051	1/25/20	5:34:09	46.3	dB      
12050	1/25/20	5:34:04	43	dB      
12049	1/25/20	5:33:59	43.3	dB      
12048	1/25/20	5:33:54	51.2	dB      
12047	1/25/20	5:33:49	47	dB      
12046	1/25/20	5:33:44	44.3	dB      
12045	1/25/20	5:33:39	43.6	dB      
12044	1/25/20	5:33:34	45.4	dB      
12043	1/25/20	5:33:29	42.8	dB      
12042	1/25/20	5:33:24	43.5	dB      
12041	1/25/20	5:33:19	45	dB      
12040	1/25/20	5:33:14	45.9	dB      
12039	1/25/20	5:33:09	52.1	dB      
12038	1/25/20	5:33:04	56.9	dB      
12037	1/25/20	5:32:59	49.6	dB      
12036	1/25/20	5:32:54	45.5	dB      
12035	1/25/20	5:32:49	42.5	dB      
12034	1/25/20	5:32:44	42.9	dB      
12033	1/25/20	5:32:39	48.8	dB      
12032	1/25/20	5:32:34	47	dB      
12031	1/25/20	5:32:29	42.4	dB      
12030	1/25/20	5:32:24	42.2	dB      
12029	1/25/20	5:32:19	42	dB      
12028	1/25/20	5:32:14	42.7	dB      
12027	1/25/20	5:32:09	42.5	dB      
12026	1/25/20	5:32:04	42.3	dB      
12025	1/25/20	5:31:59	44	dB      
12024	1/25/20	5:31:54	46.5	dB      
12023	1/25/20	5:31:49	43.2	dB      
12022	1/25/20	5:31:44	43.7	dB      
12021	1/25/20	5:31:39	44.1	dB      
12020	1/25/20	5:31:34	42.4	dB      
12019	1/25/20	5:31:29	42.2	dB      
12018	1/25/20	5:31:24	41	dB      
12017	1/25/20	5:31:19	41.7	dB      
12016	1/25/20	5:31:14	41.3	dB      
12015	1/25/20	5:31:09	42.3	dB      
12014	1/25/20	5:31:04	43.1	dB      
12013	1/25/20	5:30:59	46.1	dB      
12012	1/25/20	5:30:54	43.4	dB      
12011	1/25/20	5:30:49	44.7	dB      
12010	1/25/20	5:30:44	42.8	dB      
12009	1/25/20	5:30:39	43.2	dB      
12008	1/25/20	5:30:34	41.8	dB      
12007	1/25/20	5:30:29	48.8	dB      
12006	1/25/20	5:30:24	42.9	dB      
12005	1/25/20	5:30:19	43.8	dB      
12004	1/25/20	5:30:14	43.5	dB      
12003	1/25/20	5:30:09	43.1	dB      
12002	1/25/20	5:30:04	50	dB      
12001	1/25/20	5:29:59	46.4	dB      
12000	1/25/20	5:29:54	44	dB      
11999	1/25/20	5:29:49	42.3	dB      
11998	1/25/20	5:29:44	42.1	dB      
11997	1/25/20	5:29:39	45.2	dB      
11996	1/25/20	5:29:34	44.4	dB      
11995	1/25/20	5:29:29	47.8	dB      
11994	1/25/20	5:29:24	42.7	dB      
11993	1/25/20	5:29:19	42.3	dB      
11992	1/25/20	5:29:14	43.6	dB      
11991	1/25/20	5:29:09	42.6	dB      
11990	1/25/20	5:29:04	42	dB      
11989	1/25/20	5:28:59	42.2	dB      
