Place	Date	Time	Value	Unit
18402	2/3/20	5:21:50	44.8	dB      
18401	2/3/20	5:21:45	69.5	dB      
18400	2/3/20	5:21:40	46.5	dB      
18399	2/3/20	5:21:35	45.5	dB      
18398	2/3/20	5:21:30	47.3	dB      
18397	2/3/20	5:21:25	47.8	dB      
18396	2/3/20	5:21:20	45.7	dB      
18395	2/3/20	5:21:15	44.1	dB      
18394	2/3/20	5:21:10	42.6	dB      
18393	2/3/20	5:21:05	42.5	dB      
18392	2/3/20	5:21:00	44.2	dB      
18391	2/3/20	5:20:55	43.4	dB      
18390	2/3/20	5:20:50	43.8	dB      
18389	2/3/20	5:20:45	43.5	dB      
18388	2/3/20	5:20:40	43.1	dB      
18387	2/3/20	5:20:35	43.7	dB      
18386	2/3/20	5:20:30	43.6	dB      
18385	2/3/20	5:20:25	45	dB      
18384	2/3/20	5:20:20	48.7	dB      
18383	2/3/20	5:20:15	54.1	dB      
18382	2/3/20	5:20:10	48.9	dB      
18381	2/3/20	5:20:05	54.4	dB      
18380	2/3/20	5:20:00	55.5	dB      
18379	2/3/20	5:19:55	58	dB      
18378	2/3/20	5:19:50	55.2	dB      
18377	2/3/20	5:19:45	49	dB      
18376	2/3/20	5:19:40	47.2	dB      
18375	2/3/20	5:19:35	46.2	dB      
18374	2/3/20	5:19:30	45	dB      
18373	2/3/20	5:19:25	44.2	dB      
18372	2/3/20	5:19:20	44	dB      
18371	2/3/20	5:19:15	43.7	dB      
18370	2/3/20	5:19:10	43.9	dB      
18369	2/3/20	5:19:05	45.5	dB      
18368	2/3/20	5:19:00	44.4	dB      
18367	2/3/20	5:18:55	43.5	dB      
18366	2/3/20	5:18:50	44.1	dB      
18365	2/3/20	5:18:45	48.4	dB      
18364	2/3/20	5:18:40	48.3	dB      
18363	2/3/20	5:18:35	46.8	dB      
18362	2/3/20	5:18:30	45.8	dB      
18361	2/3/20	5:18:25	44.1	dB      
18360	2/3/20	5:18:20	43.8	dB      
18359	2/3/20	5:18:15	43.8	dB      
18358	2/3/20	5:18:10	44	dB      
18357	2/3/20	5:18:05	44.3	dB      
18356	2/3/20	5:18:00	48.5	dB      
18355	2/3/20	5:17:55	44.6	dB      
18354	2/3/20	5:17:50	48	dB      
18353	2/3/20	5:17:45	48.1	dB      
18352	2/3/20	5:17:40	43.8	dB      
18351	2/3/20	5:17:35	42.9	dB      
18350	2/3/20	5:17:30	42.9	dB      
18349	2/3/20	5:17:25	43.2	dB      
18348	2/3/20	5:17:20	45	dB      
18347	2/3/20	5:17:15	42.7	dB      
18346	2/3/20	5:17:10	42.6	dB      
18345	2/3/20	5:17:05	43.4	dB      
18344	2/3/20	5:17:00	49.1	dB      
18343	2/3/20	5:16:55	51.3	dB      
18342	2/3/20	5:16:50	56.9	dB      
18341	2/3/20	5:16:45	56.3	dB      
18340	2/3/20	5:16:40	55.2	dB      
18339	2/3/20	5:16:35	54.9	dB      
18338	2/3/20	5:16:30	48.7	dB      
18337	2/3/20	5:16:25	45.5	dB      
18336	2/3/20	5:16:20	46.4	dB      
18335	2/3/20	5:16:15	49.6	dB      
18334	2/3/20	5:16:10	46.1	dB      
18333	2/3/20	5:16:05	45.9	dB      
18332	2/3/20	5:16:00	44	dB      
18331	2/3/20	5:15:55	42.5	dB      
18330	2/3/20	5:15:50	42.1	dB      
18329	2/3/20	5:15:45	41.6	dB      
18328	2/3/20	5:15:40	42.1	dB      
18327	2/3/20	5:15:35	41.5	dB      
18326	2/3/20	5:15:30	42.2	dB      
18325	2/3/20	5:15:25	42	dB      
18324	2/3/20	5:15:20	42.5	dB      
18323	2/3/20	5:15:15	41.4	dB      
18322	2/3/20	5:15:10	41.8	dB      
18321	2/3/20	5:15:05	41.5	dB      
